expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,Banner,website,Facebook,twitch,twitter,Instagram,linkedin,discord,tik tok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,sbrank,rankedsubscribers,rankedviews,rankcountry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:14 EST,533,UCQZi2YXSxc6BSK4mZHql8ag,sportsnationespn,sportsnationespnfeatured,@sportsnationespn,SportsNation,2009-06-28,sports,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"3,040.00","8,530,000.00","11,737,073,734.00","10,000.00","30,000.00","60,000.00","90,000.00","200,000.00","560,000.00","1,240,000.00","3,310,000.00","6,660,000.00","31,566,467.00","44,011,542.00","274,577,697.00","333,738,543.00","309,508,300.00","834,932,477.00","1,707,348,907.00","4,300,733,263.00","9,100,174,600.00",A,FALSE,FALSE,394.00,439.00,279.00,274.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:16 EST,532,UCWaOde99oeUVoXbIj3SNu9g,WaOde99oeUVoXbIj3SNu9g,sagawa,@sagawa,Sagawa /さがわ,2021-02-13,entertainment,JP,Japan,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"4,466.00","15,100,000.00","12,813,692,283.00",0.00,"100,000.00","200,000.00","400,000.00","700,000.00","1,700,000.00","2,700,000.00","6,070,000.00","10,890,000.00",0.00,"52,302,538.00","155,026,559.00","337,130,178.00","698,545,203.00","1,377,117,890.00","2,124,357,503.00","4,343,959,837.00","9,058,770,168.00",A,FALSE,FALSE,78.00,246.00,242.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:18 EST,531,UCarn1tZGBKozadTQIZRbMRw,arn1tZGBKozadTQIZRbMRw,,@,Bahauddin Dije,2013-03-01,people,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1,048.00","2,210,000.00","1,286,775,633.00","30,000.00","90,000.00","190,000.00","430,000.00","1,210,000.00","2,120,800.00","2,121,100.00","2,208,940.00","2,208,940.00","21,912,172.00","42,210,221.00","116,682,031.00","297,915,517.00","822,269,763.00","1,223,682,101.00","1,224,101,974.00","1,264,914,873.00","1,264,917,624.00",A,FALSE,FALSE,52.00,"1,076.00","6,858.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:21 EST,530,UCb8vrqP8Z7Oz9ZTYvUtjUHQ,labelled4,daniellabelle,@daniellabelle,Daniel LaBelle,2009-03-11,comedy,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250.00,"18,500,000.00","9,712,203,514.00","100,000.00","100,000.00","200,000.00","500,000.00","1,200,000.00","2,600,000.00","3,500,000.00","6,600,000.00","11,270,000.00","20,539,969.00","38,450,522.00","116,999,819.00","272,988,731.00","755,637,671.00","1,442,953,794.00","1,977,465,488.00","3,640,017,737.00","6,582,989,382.00",A,FALSE,FALSE,57.00,212.00,381.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:22 EST,529,UClZAOlfhJQJRym39WoAPxdw,lZAOlfhJQJRym39WoAPxdw,,@thexoteam,XO TEAM,2021-09-12,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"2,535.00","10,700,000.00","10,639,427,856.00","100,000.00","100,000.00","100,000.00","200,000.00","300,000.00","700,000.00","1,260,000.00","4,330,000.00","10,385,000.00","18,681,910.00","40,206,201.00","95,944,395.00","182,325,564.00","382,251,442.00","810,148,840.00","1,434,309,113.00","4,715,129,412.00","10,456,071,435.00",A,FALSE,FALSE,246.00,290.00,319.00,178.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:23 EST,528,UCFFbwnve3yF62-tVXkTyHqg,ZeeMusicCompany,,@zeemusiccompany,Zee Music Company,2014-03-12,music,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"7,313.00","90,500,000.00","52,353,197,705.00","100,000.00","100,000.00","200,000.00","400,000.00","900,000.00","1,900,000.00","2,700,000.00","5,900,000.00","10,900,000.00",0.00,"45,149,946.00","169,241,859.00","309,862,354.00","748,299,900.00","1,652,071,131.00","2,392,776,335.00","4,890,108,499.00","9,347,880,985.00",A,FALSE,FALSE,59.00,13.00,14.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:24 EST,527,UCAgAsH5n26IHMDyzwhF3wIw,AgAsH5n26IHMDyzwhF3wIw,sevengersofficial,@sevengersofficial,SEVENGERS,2018-06-04,comedy,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,687.00,"11,500,000.00","7,754,309,104.00","100,000.00","100,000.00","100,000.00","200,000.00","500,000.00","1,200,000.00","1,530,000.00","3,410,000.00","8,540,000.00","14,252,525.00","38,857,738.00","107,416,442.00","185,868,921.00","436,634,045.00","995,591,139.00","1,255,668,365.00","2,584,081,439.00","6,199,096,691.00",A,FALSE,FALSE,194.00,282.00,538.00,122.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:27 EST,526,UCe9JSDmyqNgA_l2BzGHq1Ug,Harpalgeo,harpalgeoofficial,@harpalgeoofficial,HAR PAL GEO,2008-01-02,entertainment,PK,Pakistan,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"75,543.00","35,400,000.00","30,692,304,114.00",0.00,0.00,"100,000.00","300,000.00","800,000.00","1,700,000.00","2,500,000.00","4,900,000.00","10,400,000.00",0.00,"116,260,986.00","232,832,595.00","524,036,894.00","1,182,739,396.00","2,412,578,850.00","3,517,612,564.00","6,465,571,412.00","12,468,977,276.00",A+,FALSE,FALSE,15.00,87.00,26.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:31 EST,525,UClR74BSOFXxMOKtuaaPu91Q,lR74BSOFXxMOKtuaaPu91Q,,@youneszarou,Younes Zarou,2021-05-06,entertainment,DE,Germany,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2,492.00","7,090,000.00","8,820,021,450.00","20,000.00","40,000.00","120,000.00","260,000.00","610,000.00","1,320,000.00","1,910,000.00","4,260,000.00","6,512,000.00","19,193,305.00","56,722,860.00","175,017,055.00","321,610,680.00","771,116,350.00","1,707,421,363.00","2,531,720,626.00","5,415,729,125.00","8,252,760,635.00",A,FALSE,FALSE,53.00,584.00,442.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:40 EST,524,UCb1FVtN2EvxaeoBBMtOXg7g,AkaKilla20,kiryakolesnikov,@kiryakolesnikov,Kirya Kolesnikov,2011-12-01,people,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1,850.00","9,840,000.00","6,262,053,496.00","10,000.00","40,000.00","90,000.00","200,000.00","440,000.00","700,000.00","1,310,000.00","3,960,000.00","7,830,000.00","7,541,029.00","23,222,080.00","53,576,306.00","120,582,845.00","272,488,861.00","444,411,331.00","840,491,772.00","2,420,674,293.00","4,893,235,020.00",A,FALSE,FALSE,513.00,316.00,798.00,196.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:41 EST,523,UCtBu8Wb2BUoduUXJS9Uss7Q,CH8vdo,thaich8,@thaich8,ช่อง8 : Thai Ch8,2011-10-17,entertainment,TH,Thailand,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"23,981.00","14,300,000.00","5,613,005,692.00",0.00,0.00,0.00,0.00,0.00,"100,000.00","100,000.00","400,000.00","1,000,000.00","2,055,372.00","5,751,852.00","9,367,928.00","22,019,968.00","75,678,273.00","261,794,822.00","317,345,852.00","1,055,860,496.00","2,785,187,674.00",A,TRUE,FALSE,589.00,253.00,929.00,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:42 EST,522,UCcdwLMPsaU2ezNSJU1nFoBQ,smartbooksmedia,pinkfong,@pinkfong,Pinkfong Baby Shark - Kids' Songs & Stories,2011-12-14,education,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2,539.00","63,100,000.00","34,929,118,468.00",0.00,"100,000.00","300,000.00","600,000.00","1,100,000.00","1,900,000.00","2,800,000.00","4,800,000.00","9,100,000.00","44,601,604.00","83,510,679.00","183,282,292.00","353,343,300.00","664,737,103.00","1,323,733,356.00","2,038,460,495.00","3,863,489,295.00","7,436,226,366.00",A,FALSE,TRUE,98.00,24.00,22.00,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:44 EST,521,UCLsooMJoIpl_7ux2jvdPB-Q,supersimplesongs,supersimplesongs,@supersimplesongs,Super Simple Songs - Kids Songs,2006-09-08,education,CA,Canada,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,623.00,"36,800,000.00","40,011,579,165.00",0.00,0.00,"100,000.00","200,000.00","500,000.00","900,000.00","1,200,000.00","2,400,000.00","4,400,000.00","22,284,893.00","65,734,644.00","176,088,347.00","313,394,301.00","682,935,926.00","1,348,074,177.00","1,941,914,434.00","3,872,339,462.00","7,525,344,520.00",A,FALSE,FALSE,93.00,79.00,18.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:49 EST,520,UCoGForHQAmk0_9rI9CABeYw,woodyandkleiny,woodyandkleiny,@woodyandkleiny,Woody & Kleiny,2013-03-30,entertainment,GB,United Kingdom,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,774.00,"10,800,000.00","8,093,375,300.00","100,000.00","100,000.00","100,000.00","300,000.00","600,000.00","930,000.00","1,840,000.00","2,940,000.00","5,150,000.00","36,432,245.00","55,632,784.00","127,675,669.00","304,842,048.00","660,626,151.00","1,133,675,521.00","1,907,214,755.00","2,934,591,530.00","5,465,452,001.00",A,FALSE,FALSE,97.00,289.00,507.00,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:52 EST,519,UCNRl8nOCoUvki2FNFxQZgEg,NRl8nOCoUvki2FNFxQZgEg,,@dednahype,dednahype,2020-03-20,comedy,LV,Latvia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1,032.00","12,100,000.00","12,249,931,585.00",0.00,"100,000.00","200,000.00","400,000.00","800,000.00","1,500,000.00","2,110,000.00","4,550,000.00","7,980,000.00","37,874,816.00","112,567,192.00","269,858,815.00","482,913,099.00","1,068,147,029.00","1,975,286,845.00","2,717,818,554.00","4,989,261,733.00","8,003,495,631.00",A+,FALSE,FALSE,31.00,276.00,261.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:53 EST,518,UCPsR7uoRhfO6lON1oUeUUJA,PsR7uoRhfO6lON1oUeUUJA,,@makeupholic1341,Makeup Holic,2020-01-08,people,JP,Japan,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,409.00,"1,100,000.00","390,129,693.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"30,000.00",,0.00,"47,836.00","175,574.00","487,129.00","1,173,827.00","3,030,082.00","6,537,630.00","22,894,848.00",,B,FALSE,FALSE,"221,690.00","1,196.00","26,929.00",212.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:54 EST,517,UCK1i2UviaXLUNrZlAFpw_jA,reinomariaelenawalsh,elreinoinfantil,@elreinoinfantil,El Reino Infantil,2011-06-02,music,AR,Argentina,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"1,388.00","54,100,000.00","52,630,446,168.00",0.00,0.00,"100,000.00","300,000.00","600,000.00","1,200,000.00","1,700,000.00","3,700,000.00","7,500,000.00","22,141,378.00","63,059,310.00","148,444,003.00","290,125,325.00","642,021,790.00","1,300,446,093.00","1,982,175,588.00","4,179,969,470.00","8,497,216,912.00",A,FALSE,TRUE,102.00,36.00,13.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:55 EST,516,UCyoXW-Dse7fURq30EWl_CUA,GoldminesTelefilms,goldminestelefilms,@goldminestelefilms,Goldmines,2012-01-21,film,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"4,652.00","79,600,000.00","20,537,470,765.00",0.00,"100,000.00","200,000.00","400,000.00","1,000,000.00","2,000,000.00","3,500,000.00","8,500,000.00","17,400,000.00","35,347,500.00","54,064,648.00","127,769,235.00","95,103,426.00","374,914,652.00","862,453,753.00","1,119,564,971.00","3,217,854,812.00","5,674,036,797.00",A,FALSE,FALSE,321.00,15.00,94.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:58 EST,515,UCthYQycNvy1TfeTzzR4S2dA,ak29750,ajaysharma0007,@officialajaysharma07,Ajay Sharma,2012-05-01,entertainment,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,736.00,"14,600,000.00","10,566,550,968.00",0.00,0.00,"100,000.00","200,000.00","500,000.00","1,000,000.00","1,500,000.00","3,700,000.00","9,100,000.00","9,116,315.00","26,870,184.00","60,220,636.00","113,275,203.00","292,592,855.00","598,029,043.00","973,100,345.00","2,185,185,548.00","5,985,262,507.00",A,FALSE,FALSE,456.00,250.00,321.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:20:59 EST,514,UCEeEQxm6qc_qaTE7qTV5aLQ,HumNetwork,humtvpak,@humtv,HUM TV,2011-05-25,entertainment,PK,Pakistan,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"80,558.00","24,200,000.00","19,274,538,199.00","100,000.00","100,000.00","200,000.00","300,000.00","600,000.00","1,200,000.00","1,700,000.00","3,000,000.00","7,100,000.00",0.00,"45,557,494.00","130,316,689.00","282,966,480.00","626,565,250.00","1,292,603,963.00","1,954,823,765.00","3,748,452,214.00","8,073,801,670.00",A,FALSE,FALSE,100.00,160.00,112.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:00 EST,513,UCO5gl04EhuLl4d6HZMQdg0A,O5gl04EhuLl4d6HZMQdg0A,woodmood_tsp,@wood_mood,Wood Mood,2021-04-15,howto,CY,Cyprus,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,566.00,"4,100,000.00","4,071,572,906.00",0.00,"30,000.00","70,000.00","110,000.00","200,000.00","450,000.00","730,000.00","1,760,000.00","3,767,000.00","22,334,220.00","44,715,867.00","76,868,434.00","119,947,070.00","208,024,064.00","474,852,817.00","742,394,299.00","1,682,861,320.00","3,812,501,473.00",A,FALSE,FALSE,841.00,886.00,"1,515.00",1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:01 EST,512,UCo6y9hnRawAqtyWhRhblXqg,o6y9hnRawAqtyWhRhblXqg,dushyantkukreja99,@dushyant_kukreja,Dushyant kukreja,2015-09-26,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,694.00,"19,700,000.00","13,354,027,033.00","100,000.00","100,000.00","100,000.00","300,000.00","600,000.00","2,100,000.00","2,900,000.00","5,900,000.00","12,820,000.00","24,780,707.00","35,708,224.00","76,060,611.00","210,561,537.00","440,531,568.00","1,112,316,643.00","1,663,759,012.00","3,648,982,706.00","8,840,100,543.00",A,FALSE,FALSE,192.00,200.00,216.00,62.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:03 EST,511,UCObRVBnzSyUMY7iST8RDJzw,ObRVBnzSyUMY7iST8RDJzw,bookidstoys,@bookidstoys9217,Boo Kids & Toys,2016-03-28,people,ES,Spain,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,134.00,"3,900,000.00","981,050,028.00",0.00,0.00,0.00,"-10,000.00","-10,000.00","-10,000.00","-20,000.00","1,267,967.00","3,539,552.00",831.00,"2,672.00","7,284.00","14,528.00","31,837.00","66,550.00","110,672.00","169,632,729.00","902,891,311.00",B-,FALSE,FALSE,"750,074.00",905.00,"9,551.00",146.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:06 EST,510,UCvrhwpnp2DHYQ1CbXby9ypQ,STARVIJAY,vijaytelevision,@vijaytelevision,Vijay Television,2007-02-01,entertainment,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"34,232.00","18,200,000.00","22,604,264,292.00",0.00,"100,000.00","100,000.00","200,000.00","300,000.00","600,000.00","800,000.00","1,300,000.00","2,500,000.00","60,824,645.00","112,939,215.00","191,344,403.00","472,586,086.00","796,269,257.00","1,749,984,619.00","2,219,723,360.00","3,653,877,649.00","7,016,522,781.00",A+,FALSE,FALSE,23.00,215.00,70.00,70.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:09 EST,509,UCvmELENC4XOJCzxU0oPqPtg,vmELENC4XOJCzxU0oPqPtg,sashaskazala,@sashaskazala,Sasha Skazala,2021-04-08,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1,359.00","2,890,000.00","3,512,915,402.00","10,000.00","10,000.00","20,000.00","40,000.00","60,000.00","110,000.00","160,000.00","440,000.00","1,880,000.00","4,317,059.00","16,088,410.00","36,824,403.00","66,093,931.00","96,339,829.00","191,486,153.00","314,107,902.00","761,756,031.00","2,549,393,638.00",A-,FALSE,FALSE,"2,649.00","1,008.00","1,852.00",767.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:11 EST,508,UCJ5v_MCY6GNUBTO8-D3XoAg,wwefannation,wwe,@wwe,WWE,2007-05-11,sports,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"65,487.00","92,200,000.00","72,816,050,168.00",0.00,0.00,"100,000.00","200,000.00","500,000.00","900,000.00","1,400,000.00","3,400,000.00","8,200,000.00","15,715,566.00","64,293,624.00","106,174,939.00","224,266,989.00","495,191,049.00","989,266,456.00","1,548,877,159.00","3,643,432,972.00","8,299,423,529.00",A,FALSE,FALSE,161.00,11.00,7.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:12 EST,507,UC3339WgBDKIcxTfywuSmG8w,3339WgBDKIcxTfywuSmG8w,viralhog,@viralhog,ViralHog,2014-08-22,people,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"36,161.00","7,710,000.00","11,047,561,382.00","20,000.00","60,000.00","130,000.00","250,000.00","560,000.00","1,130,000.00","1,720,000.00","3,340,000.00","5,520,000.00",0.00,"48,895,334.00","139,688,008.00","275,856,892.00","598,630,146.00","1,313,279,402.00","2,124,347,890.00","4,544,076,888.00","8,041,625,107.00",A,TRUE,FALSE,109.00,524.00,305.00,326.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:14 EST,506,UCVRqK0tS3B8pVog1HwCR4pg,VRqK0tS3B8pVog1HwCR4pg,,@tuzelityofficial,tuzelity SHUFFLE,2015-10-26,people,RU,Russian Federation,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,758.00,"13,000,000.00","5,740,071,362.00",0.00,"100,000.00","200,000.00","300,000.00","700,000.00","1,700,000.00","2,700,000.00","5,670,000.00","9,460,000.00","19,699,212.00","37,539,890.00","62,658,445.00","164,677,172.00","375,887,032.00","756,078,015.00","1,165,016,314.00","2,514,021,748.00","4,177,923,554.00",A,FALSE,FALSE,267.00,267.00,900.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:21:17 EST,505,UC1psboQLDVCEOD46RNPZdgg,1psboQLDVCEOD46RNPZdgg,boomerangvn,@boomerangvn,Boomerang Vietnam,2016-03-11,entertainment,VN,Vietnam,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1,142.00","1,620,000.00","991,372,123.00",0.00,0.00,0.00,0.00,0.00,0.00,"10,000.00","30,000.00","60,000.00",0.00,"226,289.00","768,541.00","1,520,352.00","2,871,340.00","8,572,061.00","19,913,986.00","43,403,845.00","-75,655,496.00",B,FALSE,TRUE,"120,272.00","1,139.00","9,442.00",209.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
