expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,Banner,website,Facebook,twitch,twitter,Instagram,linkedin,discord,tik tok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,sbrank,rankedsubscribers,rankedviews,rankcountry
01/08/2023 22:56:40 EST,215,UCuVPpxrm2VAgpH3Ktln4HXg,uVPpxrm2VAgpH3Ktln4HXg,user-zq1cb4ug2m,@,YouTube Movies,43325,shows,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10588,334000,1599271714,0,0,0,0,-1000,-1000,-1000,-3000,-5000,34006960,63692753,-73275178,-82106749,6257671,38101155,35609948,109669664,568424017,B-,FALSE,FALSE,945097,1917,5508,
01/08/2023 22:56:41 EST,214,UCr1xG62SJhuWPDoFJhUeDeQ,r1xG62SJhuWPDoFJhUeDeQ,llchannel,@llchannel,llchannel,43359,people,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,849,2110000,1923281470,0,0,0,0,0,10000,20000,110000,1124000,39968,132401,736013,2957573,8956261,19860010,40086861,158765852,1095221871,B+,FALSE,FALSE,42799,1087,4154,
01/08/2023 22:56:43 EST,213,UCT5KHEjT86W6UHX6BS5OGww,semihvarolVEVO,semihvarol,@semihvarol,Semih Varol,41618,entertainment,TR,Turkey,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1587,2090000,3381087392,0,20000,40000,80000,200000,320000,410000,850000,1555000,0,17806247,58151976,126770611,350540405,579691260,783375127,1615683234,2745500518,A,FALSE,FALSE,297,1091,1951,150
01/08/2023 22:56:45 EST,212,UCNmgKwY9b4MoE04ZFrIWGVw,NmgKwY9b4MoE04ZFrIWGVw,tatamotorscars,@tatamotorscars,Tata Motors Cars,43866,autos,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2308,202000,387037321,0,0,0,1000,2000,5000,14000,26000,106300,77647,211849,506791,693001,2219853,12522891,42405901,57683749,247714458,B,FALSE,FALSE,141565,2068,27158,1623
01/08/2023 22:56:49 EST,211,UCj-Hs9XuzY15HE1q5R_GnJQ,UM4DOluwafemiHD,manlikeisaac,@manlikeisaac,manlikeisaac,41491,entertainment,GB,United Kingdom,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1418,2860000,2553920339,10000,30000,100000,200000,320000,440000,600000,1150000,2374000,7633130,23291719,69251665,118892791,199653124,313241537,450404653,851680356,2118264585,A,FALSE,FALSE,907,1015,2893,249
01/08/2023 22:56:50 EST,210,UCLVpcJc8LpFclTssfVZ5wGw,LVpcJc8LpFclTssfVZ5wGw,,@heidiandzidaneesp,Heidi y Zidane,43801,people,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,513,11800000,5689437423,0,0,0,100000,200000,700000,1100000,1800000,3480000,644754,1493496,5659239,14213575,88620468,304134572,556465611,1092116313,2113101509,A-,FALSE,TRUE,2063,278,907,166
01/08/2023 22:56:51 EST,209,UCqECaJ8Gagnn7YCbPEzWH6g,TaylorSwift,taylorswift,@taylorswift,Taylor Swift,38980,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,204,50400000,27313255940,0,0,100000,100000,800000,2800000,3000000,3800000,5300000,15750240,34341370,77254805,159875576,530822897,1255903489,1490743224,2198974472,3583142287,A,FALSE,FALSE,128,40,39,15
01/08/2023 22:56:52 EST,208,UC5tuYcCdiKuF5Y2ZonuarwA,5tuYcCdiKuF5Y2ZonuarwA,jkkentertainment,@jkkentertainment,Jkk Entertainment,42814,comedy,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,204,36500000,15716318695,0,0,100000,100000,200000,400000,600000,1400000,3900000,0,8637744,28640838,60188426,143344780,261785133,396760314,923194214,2325763350,A-,FALSE,FALSE,1460,81,154,21
01/08/2023 22:56:54 EST,207,UCiX78JmcXUGcVEqs0nJd0Ig,iX78JmcXUGcVEqs0nJd0Ig,,@thedopelyrics1494,The DopeLyrics,44473,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,201,284000,95287260,0,0,1000,1000,2000,15000,18000,41000,,111486,366687,681745,1589284,747684,-45525073,-43593668,-36430993,,B,FALSE,FALSE,315481,1972,109592,1703
01/08/2023 22:56:55 EST,206,UC3tFPqe2e8F-jgo29gD-Ucw,ramneek13,ramneeksingh1313,@ramneeksingh1313,Ramneek Singh 1313,40197,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,572,5810000,2811119099,0,0,10000,20000,40000,60000,100000,570000,1830000,1045057,2905457,6095832,12256162,30949465,54784352,86721610,321249793,1119304506,B+,FALSE,FALSE,12166,710,2508,359
01/08/2023 22:56:56 EST,205,UCj-SWZSE0AmotGSQ3apROHw,powerkids,powerkids,@powerkidstv,PowerKids TV,41857,film,IE,Ireland,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3440,31300000,15973475256,0,100000,200000,400000,800000,1500000,2200000,4400000,7900000,15260562,45669848,106324023,220376774,424185701,806884665,1182216149,2448697832,4400857011,A,FALSE,FALSE,232,111,148,1
01/08/2023 22:56:57 EST,204,UCBpu3yszh4E8DFiJenQcdkw,Bpu3yszh4E8DFiJenQcdkw,,@pinkiepopp,PinkiePop,42109,entertainment,CA,Canada,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,469,822000,205209716,0,-1000,-1000,-1000,-1000,-3000,-4000,-6000,-11000,696,1170,3958,8551,19296,-724732,-696501,-356999,106736999,B-,TRUE,FALSE,912670,1397,52163,385
01/08/2023 22:57:00 EST,203,UCR1hQY5sz5NEYofdv09XimA,R1hQY5sz5NEYofdv09XimA,kidschannelindiahindirhymesandbabysongs,@kidschannelindia,Kids Channel India - Hindi Rhymes and Baby Songs,42782,education,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,564,19500000,8293590486,0,0,100000,200000,400000,800000,1300000,2800000,6000000,7279596,22200455,44605304,94799707,205887361,410217908,679189687,1460239707,3105027262,A,FALSE,TRUE,741,202,486,63
01/08/2023 22:57:01 EST,202,UCUFzTq8VWnTAmSMHlPNOlhA,UFzTq8VWnTAmSMHlPNOlhA,,@robotversipasukan,Robot Versi Pasukan,44357,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1296,1960000,1762530801,0,0,0,0,-20000,340000,700000,,,4562,13938,45027,287748,-29684698,368189922,686442096,,,B-,FALSE,FALSE,942529,1103,4646,860
01/08/2023 22:57:07 EST,201,UCptZqwVrtjGQshoUo483HXQ,kamillejhoie,,@kamillejhoie,kamillejhoie,40852,entertainment,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,303000,105313472,0,0,0,0,-1000,-1000,-2000,-3000,,577,1128,1964,4171,8193,15758,25941,65277,,B-,FALSE,FALSE,773116,1951,99613,
01/08/2023 22:57:09 EST,200,UCisgkf7-vE5k5sVhfSiUEow,Todaytvchannel,nextsports,@nextsports,NEXT SPORTS,41382,sports,VN,Vietnam,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8786,2180000,933893150,0,0,0,10000,10000,20000,70000,120000,600000,0,124854,639598,4022838,8568120,24358634,32013212,81722280,301567548,B+,FALSE,FALSE,43018,1079,10104,156
01/08/2023 22:57:14 EST,199,UCtzJE8YzMK6LPdgxMd0MMHg,tzJE8YzMK6LPdgxMd0MMHg,,@vishalikhuranashorts,Vishali Khurana Shorts,44025,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,322,1540000,1185743806,0,0,10000,10000,20000,40000,100000,470000,,429286,1301671,3316009,7407874,16311485,36571137,79089159,358826879,,B+,FALSE,FALSE,25073,1147,7616,766
01/08/2023 22:57:15 EST,198,UC85VW73bQLEjs_taFKP7TwQ,nucleusanimation,nucleusmedicalmedia,@nucleusmedicalmedia,Nucleus Medical Media,39115,education,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,577,6120000,1892454895,10000,10000,10000,30000,60000,120000,170000,370000,1650000,552164,1569813,3477474,8259731,18699449,35810835,52406380,112486945,684670827,B+,FALSE,FALSE,20723,678,4250,452
01/08/2023 22:57:17 EST,197,UChYPL8XRXNqerL5hLkd9E9g,hYPL8XRXNqerL5hLkd9E9g,,@,Vicente Fernández - Topic,41438,music,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1167,78000,2415251655,0,0,0,0,0,100,100,200,500,2468151,6682907,17181081,36647291,79398931,169407803,260620556,514455003,1134612994,A-,FALSE,FALSE,3127,2561,3083,
01/08/2023 22:57:19 EST,196,UCMOASxWLrzaFRxLjTpLjf8w,MOASxWLrzaFRxLjTpLjf8w,lucythemice,@lucythemice,LUCY & The Mice,43523,film,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,95200,103808369,0,0,0,0,-100,-200,-300,-600,-1400,107,307,857,1715,2267,3673,5305,13884,36293,B-,FALSE,FALSE,779276,2349,100942,1965
01/08/2023 22:57:20 EST,195,UCBsL0f1FZylqqhuKs5jhXCQ,BsL0f1FZylqqhuKs5jhXCQ,bviral,@bviral,BVIRAL,42751,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12381,1490000,2099829491,0,0,0,0,-10000,-10000,-10000,-30000,450000,55631,124259,235768,489922,1109682,2416303,3646967,1124422,723982084,B,FALSE,FALSE,243933,1152,3718,908
01/08/2023 22:57:23 EST,194,UCCgLMMp4lv7fSD2sBz1Ai6Q,Otvodisha,otvodisha,@otvodisha,OTV,40928,news,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,221619,8560000,7580757240,10000,10000,20000,40000,90000,200000,290000,800000,1740000,13105999,23906681,38418538,80538114,105885070,280557756,421502310,1125448603,2495689656,A-,FALSE,FALSE,2084,433,561,198
01/08/2023 22:57:25 EST,193,UCOZ0USsWx5jBpqBSVeLEgBQ,OZ0USsWx5jBpqBSVeLEgBQ,rudraanurag,@rudraanurag,Rudra Anurag,44407,education,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,327,1610000,616911776,0,0,0,0,-10000,0,30000,210000,1208000,0,5767,14651,36772,117824,636234,17984842,84018805,468120953,B-,FALSE,FALSE,665088,1140,16428,759
01/08/2023 22:57:26 EST,192,UCUVZSjKOyjE8ISh2ZbyHArQ,UVZSjKOyjE8ISh2ZbyHArQ,,@vlandadventurestory4069,Vland Adventure Story,42683,,,Unspecified,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,525000,103082433,0,0,0,-1000,-1000,-2000,-2000,-4000,,26,96,241,448,1054,2145,3270,8792,,B-,FALSE,FALSE,780343,1711,101626,
01/08/2023 22:57:28 EST,191,UCxuBvuxd7lU7fx-8aactdVA,Qbmanuel,manuelmercuri88,@mercuri_88,mercuri_88,39180,comedy,IT,Italy,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,358,5900000,3962383674,20000,50000,130000,180000,270000,400000,690000,2220000,4911000,0,13831750,47715044,70938858,170989042,334671099,551159940,1575710857,3317111913,A-,FALSE,FALSE,1005,706,1572,9
01/08/2023 22:57:30 EST,190,UCEkEWLr6Msc311z29MV5Ayg,EkEWLr6Msc311z29MV5Ayg,,@awez_darbar,Awez Darbar,41898,entertainment,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,664,9820000,4658343312,0,10000,20000,40000,110000,310000,800000,1520000,3190000,1234218,3513290,8887771,23807003,49962270,119550641,281195515,644837025,1659447718,B+,FALSE,FALSE,6463,314,1228,
01/08/2023 22:57:34 EST,189,UCUdKQXtKb1me2Gt1nz6tzdg,UdKQXtKb1me2Gt1nz6tzdg,,@stokestwinstoo,Stokes Twins Too,42253,people,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,363,4700000,4308381748,10000,10000,20000,40000,90000,150000,280000,1030000,2640000,5070562,16410006,24508542,37745369,86553346,159503295,294172207,917677306,2297939429,A-,FALSE,FALSE,3483,823,1385,
01/08/2023 22:57:35 EST,188,UCBAb_DK4GYZqZR9MFA7y2Xg,juptube,galinhapintadinha,@galinhapintadinha,Galinha Pintadinha,38959,film,BR,Brazil,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,64,31900000,24045884174,0,100000,100000,200000,300000,500000,800000,1600000,3200000,14605159,29706667,69025535,135390403,288443667,569587214,864970943,1718072405,3214660561,A,FALSE,TRUE,422,107,63,8
01/08/2023 22:57:36 EST,187,UCYAYsU1QXtXwQTlLcUbP57A,YAYsU1QXtXwQTlLcUbP57A,untoldinfo,@untoldinfo,UNTOLD INFO,44190,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,424,1160000,488202511,10000,10000,30000,50000,100000,268000,369000,546000,,3209991,5879351,9348606,23580018,41418232,74585981,96854307,203456872,,B+,FALSE,FALSE,8617,1191,21389,805
01/08/2023 22:57:37 EST,186,UCMfyiLGzptAStxYf7GEIQYQ,MfyiLGzptAStxYf7GEIQYQ,amarsirohi,@foodieincarnate,Foodie Incarnate,42709,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,798,3830000,4060940152,0,10000,20000,50000,90000,170000,330000,830000,2280000,4993363,10356240,20910685,37948337,77934576,149923352,298370526,703037093,2021690435,A-,FALSE,FALSE,3846,913,1510,538
01/08/2023 22:57:38 EST,185,UCpdpdDMKfBj8IaBd1EOzOzw,pdpdDMKfBj8IaBd1EOzOzw,,@thenoodlesgirlofficial,The noodles girl,43953,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,408,5240000,2722395489,20000,40000,90000,180000,330000,660000,1160000,2180000,3730000,6714706,9970036,23167268,56019092,102158695,202788081,351900518,658347466,1415489804,A-,FALSE,FALSE,2616,771,2631,408
01/08/2023 22:57:40 EST,184,UCK8sQmJBp8GCxrOtXWBpyEA,google,google,@google,Google,38613,tech,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2712,10700000,3349407489,0,0,0,0,0,0,100000,200000,400000,140355,361824,2312884,10252281,17394429,9929854,25724675,37158393,289443129,B+,FALSE,FALSE,21965,289,1956,177
01/08/2023 22:57:42 EST,183,UCcRu53iblqjNvJFFDLHikdA,cRu53iblqjNvJFFDLHikdA,yimyamtv,@yimyamtv,YimYam TV,42193,people,TH,Thailand,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2526,8200000,9510216763,0,10000,20000,40000,90000,170000,250000,490000,1130000,3703144,14951976,29014563,58708607,124553684,213386852,408484429,831736468,2030348104,A-,FALSE,FALSE,1793,470,386,28
01/08/2023 22:57:46 EST,182,UCOQNJjhXwvAScuELTT_i7cQ,SonyLIV,,@sonyliv,Sony LIV,41761,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,8709,12700000,5997562443,0,0,100000,100000,300000,600000,1200000,2980000,3870000,0,21901660,-279806536,-175544324,62510007,356171325,744102332,1958251636,3096699885,A-,FALSE,FALSE,3528,269,841,110
01/08/2023 22:57:48 EST,181,UCepUWUpH45hRTi-QePdq1Bg,Playmnet,,@playmnet,Mnet TV,41631,entertainment,KR,Korea,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,21409,8990000,11214248867,0,0,0,30000,40000,70000,80000,110000,320000,3019306,12534844,24914131,47334301,112664763,219571932,260296655,424556982,1112525552,A-,FALSE,FALSE,1997,392,297,26
01/08/2023 22:57:49 EST,180,UC15uE6fL9E0F7OkwF7dxtCg,15uE6fL9E0F7OkwF7dxtCg,,@t.gluckygaming1857,T.G lucky Gaming,44251,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,706000,236410704,0,0,1000,4000,16000,30000,54000,178000,,0,45704,159734,490776,1515387,3098762,7321161,30190907,,B,FALSE,FALSE,187982,1515,45311,1116
01/08/2023 22:57:51 EST,179,UCZ3OViqFWmhb2zKmLthWkHg,Z3OViqFWmhb2zKmLthWkHg,,@cottoncandy.,糖哥棉花糖,43822,howto,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1004,2720000,2571992764,10000,10000,20000,30000,60000,120000,310000,1060000,1937000,6484614,13867402,21451407,32221862,64170138,152021068,304395581,878343364,1760069364,B+,FALSE,FALSE,5228,1025,2859,784
01/08/2023 22:57:52 EST,178,UChlgI3UHCOnwUGzWzbJ3H5w,Ytnnews24,ytnnews24,@ytnnews24,YTN,41417,news,KR,Korea,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,643224,3720000,9754748643,10000,10000,20000,30000,70000,150000,210000,430000,1030000,8228441,28661122,55561289,128307242,301894378,646328089,961274161,1939861463,3662599881,A,TRUE,FALSE,368,925,376,111
01/08/2023 22:57:58 EST,177,UCTheFErn4MureanSiqgKIag,TheFErn4MureanSiqgKIag,,@dona_mukbang,DONA 도나,43195,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,163,29000000,19142126869,0,0,0,100000,200000,300000,600000,19330000,19330000,7712841,22113155,46773397,91114897,163687777,319584796,525436564,1364099565,3243958170,A-,FALSE,FALSE,1193,129,114,47
01/08/2023 22:58:00 EST,176,UCfLTxnQboSLcoSakgONmukQ,hejproducao,henriqueejuliano,@henriqueejuliano,Henrique e Juliano,39991,music,BR,Brazil,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,307,15200000,13303042736,0,0,0,0,0,100000,200000,500000,1300000,7686085,14876312,42760955,82900194,187094191,350591893,577939422,1276442216,2747201685,A,FALSE,FALSE,909,244,218,30
01/08/2023 22:58:03 EST,175,UCXbv3qLKS0B63kakKcc8E0g,Xbv3qLKS0B63kakKcc8E0g,factszillaofficial,@factszillaofficial,FactsZilla,44160,education,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,632,4380000,2870326625,0,10000,40000,80000,130000,270000,430000,960000,2510000,1476811,4889001,12119365,25077630,39777340,94143107,173945876,439829556,1016698135,B+,FALSE,FALSE,8621,856,2435,486
01/08/2023 22:58:04 EST,174,UCCsYyB6uxgP8Q4xod7dw06w,khidz500able,willykunchannel,@willykun,Willy Kun,40847,entertainment,ID,Indonesia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1936,2060000,1536930374,0,10000,10000,20000,40000,90000,130000,270000,950000,2271324,7024334,22947220,41905347,76298369,126365732,161764472,321482187,1137650341,A-,FALSE,FALSE,3963,1092,5553,327
01/08/2023 22:58:06 EST,173,UCpJ3VZb16uJFSmQyEQQ9Xlg,AdityaMusicNMovies,adityamusicnmovies,@adityamusicteluguofficial,Aditya Music Telugu,41733,music,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2384,4610000,2020901203,0,10000,20000,40000,80000,150000,230000,580000,2320000,0,7471368,15936285,27943648,47717612,87417389,135139695,313984207,1079541912,B+,FALSE,FALSE,7836,831,3927,462
01/08/2023 22:58:08 EST,172,UC6i3I4xGqEad1qRSOvVlncA,6i3I4xGqEad1qRSOvVlncA,tellytashan,@tellytashan,Telly Tashan,43227,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1110,1450000,52228648,0,0,0,10000,10000,20000,20000,10000,705000,3358700,6242535,11844126,19411775,34392762,48998465,50710351,-245859371,-706225629,B+,FALSE,FALSE,11804,1157,204769,775
01/08/2023 22:58:09 EST,171,UCTrOpeOhIAQVCyAh05DkHXQ,TrOpeOhIAQVCyAh05DkHXQ,,@cooltool,Cool Tool,44273,education,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,210,5170000,3984790391,10000,20000,50000,90000,220000,440000,760000,2250000,4701000,0,13193648,41731185,84186956,197662067,382614189,668459708,1758937149,3673504624,A,FALSE,FALSE,858,776,1557,
01/08/2023 22:58:14 EST,170,UCr8Xk8otTXckBw2rXEQXMuA,r8Xk8otTXckBw2rXEQXMuA,,@lukedavidsonfacts,Luke Davidson Facts,44239,education,CA,Canada,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,600,3430000,2780966007,0,10000,20000,40000,100000,230000,340000,780000,1950000,0,5279374,16617360,36781931,92166372,203445290,293307714,639444279,1558795136,A-,FALSE,FALSE,2401,954,2556,107
01/08/2023 22:58:15 EST,169,UCN8S4CqMRy6tVKVXvs7Bzeg,N8S4CqMRy6tVKVXvs7Bzeg,wowkidz1,@wowkidz1,Wow Kidz,42182,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4420,29300000,15710644119,0,0,100000,100000,400000,700000,1000000,1900000,4100000,5683698,23118712,42060228,83248184,1046792037,1395716756,6411729255,1159555288,1238424498,A+,FALSE,FALSE,18,126,155,38
01/08/2023 22:58:19 EST,168,UCDilaTvjeq7n8xDoN87cpuw,DilaTvjeq7n8xDoN87cpuw,theyellowmonkey,@theyellowmonkey,THE YELLOW MONKEY,44538,music,JP,Japan,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,41,221000,119775648,0,0,0,1000,1000,3000,4000,8000,,93080,179089,444253,871255,2047585,4192438,4759654,10698316,,B,FALSE,FALSE,158134,2044,88313,879
01/08/2023 22:58:20 EST,167,UC1QqdFv5e9QSEi0eYdfwuqw,1QqdFv5e9QSEi0eYdfwuqw,,@moonbugkids_learning,Moonbug Kids - Kids Learning Videos,43353,education,GB,United Kingdom,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,959,8690000,3312867529,10000,20000,40000,80000,170000,480000,710000,2040000,6190000,0,4525243,13941309,30922968,74185795,208555597,336701595,889610245,2546736810,A-,FALSE,TRUE,3628,421,1995,63
01/08/2023 22:58:22 EST,166,UCEHHllo5G61CUbcHowhHWHw,EHHllo5G61CUbcHowhHWHw,factcircles,@factcircles,Fact Circles,44336,education,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,417,2280000,960080015,0,0,0,0,0,30000,60000,460000,,28752,111777,409483,729402,2477112,7590081,16573538,113732048,,B,FALSE,FALSE,118820,1069,9781,692
01/08/2023 22:58:24 EST,165,UCmloGqUEraKu2IGQ2SXZ4Rg,mloGqUEraKu2IGQ2SXZ4Rg,,@omg_001,OMG!!,43940,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,3710000,148180,0,0,0,0,-10000,-10000,-20000,-60000,330000,1274,7532,32432,145781,-85576,-61060,147373,-4269653898,-4047844351,B-,TRUE,FALSE,852698,925,3615460,684
01/08/2023 22:58:25 EST,164,UCxN5YtNlPzfMNvJHgWImTUg,xN5YtNlPzfMNvJHgWImTUg,hungryfam,@hungryfam,Hungry FAM,44087,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2004,4210000,5162206184,10000,20000,50000,110000,260000,460000,640000,1480000,3160000,7320451,21195210,52826540,108793027,273768776,542965569,766737666,1729436044,3798363647,A,FALSE,FALSE,496,874,1048,635
01/08/2023 22:58:26 EST,163,UCAKZIuXre8fv2o7WKi6c6dw,AKZIuXre8fv2o7WKi6c6dw,,@hambazeus4962,HAMBA ZEUS,44161,games,ID,Indonesia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,191,110000,1621193,0,0,0,0,-1000,-1000,-2000,-4000,,1,8,21,52,99,261,450,10227,,B-,FALSE,FALSE,781254,2232,2292898,1293
01/08/2023 22:58:30 EST,162,UCRI7hheejBbWS6etTNwMT0g,RI7hheejBbWS6etTNwMT0g,anuelaa,@anuelaa,Anuel AA,42621,music,CO,Colombia,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,129,23300000,12568450598,0,0,0,100000,200000,400000,600000,1100000,2200000,-21257618,-7018162,26355241,83078873,201204785,427251953,683303598,1278768480,2401298171,A,FALSE,FALSE,664,167,253,6
01/08/2023 22:58:32 EST,161,UC5v3gjCQLFeg8eBXO7ShdpQ,5v3gjCQLFeg8eBXO7ShdpQ,,@babybusid,BabyBus - Cerita & Lagu Anak-anak,43479,education,ID,Indonesia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,726,19100000,10935922554,0,0,100000,100000,200000,400000,700000,1400000,2800000,0,10779367,21722500,55272921,140921953,292779892,485327311,1017076009,2183128923,A-,FALSE,TRUE,1512,205,308,10
01/08/2023 22:58:34 EST,160,UCpTILQ0MwpwiUtv9f0H8EhA,pTILQ0MwpwiUtv9f0H8EhA,,@palligramtv.,Palli Gram TV,43009,entertainment,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250,6640000,4159877678,10000,20000,40000,90000,200000,450000,720000,1730000,3920000,0,12275341,31296999,61703105,151740352,631205430,835506605,1235376421,2748214104,A-,FALSE,FALSE,1286,626,1459,298
01/08/2023 22:58:41 EST,159,UCALqisCzD4eDlIkVvtTGhOg,ALqisCzD4eDlIkVvtTGhOg,chotaalivlogs,@chotaalivlogs,Chota Ali vlogs,44273,people,PK,Pakistan,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1286,5820000,2427625251,10000,40000,80000,200000,520000,1040000,1870000,4280000,5633000,0,11450323,36226850,72159111,186291338,396399734,652056162,1497816054,2314401924,A,FALSE,FALSE,942,713,3079,20
